2015-02-20 12:31:22.484 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving file D:\Users\jdallard\Documents\GitHub\DarkestDungeonFr\localization - WORKSPACE\menu.string_table.xml
2015-02-20 12:31:24.068 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - File edited is : miscellaneous.string_table.xml
2015-02-20 12:31:24.070 [SwingWorker-pool-4-thread-10] INFO  fr.hermesdj.java.darkestdungeontranslationapp.LoadFileTask - Loading translation file D:\Users\jdallard\Documents\GitHub\DarkestDungeonFr\localization - WORKSPACE\miscellaneous.string_table.xml
2015-02-20 12:31:24.148 [SwingWorker-pool-4-thread-10] INFO  fr.hermesdj.java.darkestdungeontranslationapp.LoadFileTask - Parsing source language english
2015-02-20 12:31:24.163 [SwingWorker-pool-4-thread-10] INFO  fr.hermesdj.java.darkestdungeontranslationapp.LoadFileTask - This file contains 1427 elements to translate.
2015-02-20 12:31:24.163 [SwingWorker-pool-4-thread-10] INFO  fr.hermesdj.java.darkestdungeontranslationapp.LoadFileTask - Parsing 1427 elements...
2015-02-20 12:31:32.322 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Done loading file content !
2015-02-20 12:31:36.653 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving the following translation into id str_ui_ok and subid 0
2015-02-20 12:31:36.653 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - [OK]
2015-02-20 12:31:41.205 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving the following translation into id str_hero_cant_dismiss_ok and subid 0
2015-02-20 12:31:41.205 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - OK
2015-02-20 12:31:42.789 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving the following translation into id str_hero_cant_dismiss_confirm_ok and subid 0
2015-02-20 12:31:42.789 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - OK
2015-02-20 12:31:46.196 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving the following translation into id confirm_ok and subid 0
2015-02-20 12:31:46.197 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - OK
2015-02-20 12:31:50.388 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving the following translation into id str_quirk_name_fragile and subid 0
2015-02-20 12:31:50.389 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Fragile
2015-02-20 12:31:58.133 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving the following translation into id str_quirk_name_flagellant and subid 0
2015-02-20 12:31:58.133 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Flagellant
2015-02-20 12:32:01.925 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving the following translation into id str_quirk_name_syphilis and subid 0
2015-02-20 12:32:01.926 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Syphilis
2015-02-20 12:32:16.805 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving the following translation into id str_quirk_name_double_vision and subid 0
2015-02-20 12:32:16.806 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Vision Trouble
2015-02-20 12:32:28.662 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving the following translation into id str_debug_normalseverity and subid 0
2015-02-20 12:32:28.662 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - ...
2015-02-20 12:32:30.102 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving the following translation into id str_debug_severe and subid 0
2015-02-20 12:32:30.102 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - ...
2015-02-20 12:32:30.998 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving the following translation into id str_debug_crippling and subid 0
2015-02-20 12:32:30.999 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - ...
2015-02-20 12:32:31.846 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving the following translation into id str_ui_meal_title and subid 0
2015-02-20 12:32:31.847 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - ...
2015-02-20 12:32:33.814 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving the following translation into id str_ui_starve and subid 0
